customer_id,customer_name,customer_type,occupation,annual_income,account_type,risk_score
CUST020,Betty Walker,Retail,Self-employed,77999.98795,Business,10
CUST001,John Mitchell,Retail,Student,7999.99889,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9958,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98068,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.97193,Savings,8
CUST005,David Kumar,Retail,Student,5000.005625,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.01267,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9769,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99115,Current,5
CUST009,Robert Taylor,Retail,Business,179999.987,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.984504,Savings,7
CUST011,William Brown,Retail,Retired,37999.99521,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.989,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.0157,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.01356,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.002,Current,5
CUST016,Karen Martinez,Retail,Student,7499.988234,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9976,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00042,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9961,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00205,Business,10
CUST001,John Mitchell,Retail,Student,7999.988762,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0055,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98363,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99561,Savings,8
CUST005,David Kumar,Retail,Student,4999.988544,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00089,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0042,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99441,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9819,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.993202,Savings,7
CUST011,William Brown,Retail,Retired,37999.98747,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9954,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00832,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00217,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.01083,Current,5
CUST016,Karen Martinez,Retail,Student,7499.991845,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9977,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99323,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9989,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99233,Business,10
CUST001,John Mitchell,Retail,Student,8000.003847,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9921,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.993,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99885,Savings,8
CUST005,David Kumar,Retail,Student,4999.997699,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99493,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9837,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00366,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9959,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.998073,Savings,7
CUST011,William Brown,Retail,Retired,38000.0026,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0012,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.97649,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.0177,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99952,Current,5
CUST016,Karen Martinez,Retail,Student,7499.991529,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0043,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99213,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9956,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00443,Business,10
CUST001,John Mitchell,Retail,Student,8000.002925,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9925,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.01189,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.98441,Savings,8
CUST005,David Kumar,Retail,Student,4999.995511,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.9972,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0069,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99822,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9956,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.992832,Savings,7
CUST011,William Brown,Retail,Retired,37999.9961,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9985,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.9958,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00009,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00539,Current,5
CUST016,Karen Martinez,Retail,Student,7499.996771,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0069,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.97723,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0064,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.9963,Business,10
CUST001,John Mitchell,Retail,Student,7999.997464,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0056,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00071,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99047,Savings,8
CUST005,David Kumar,Retail,Student,4999.985679,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00741,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9922,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.01074,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9938,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.987381,Savings,7
CUST011,William Brown,Retail,Retired,38000.00916,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9768,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.98434,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.98716,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99744,Current,5
CUST016,Karen Martinez,Retail,Student,7499.984627,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9957,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00049,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.986,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00034,Business,10
CUST001,John Mitchell,Retail,Student,7999.997156,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.004,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.0194,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99364,Savings,8
CUST005,David Kumar,Retail,Student,4999.998543,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.98237,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9856,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99925,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9931,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.002821,Savings,7
CUST011,William Brown,Retail,Retired,37999.99584,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.992,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99933,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.01059,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.01076,Current,5
CUST016,Karen Martinez,Retail,Student,7499.984695,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9843,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.01193,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0092,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00421,Business,10
CUST001,John Mitchell,Retail,Student,7999.992856,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.995,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.01625,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99436,Savings,8
CUST005,David Kumar,Retail,Student,5000.002739,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99257,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9837,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99509,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9883,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.000104,Savings,7
CUST011,William Brown,Retail,Retired,37999.99088,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9962,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.9911,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99339,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00558,Current,5
CUST016,Karen Martinez,Retail,Student,7500.006715,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0066,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00771,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9959,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00906,Business,10
CUST001,John Mitchell,Retail,Student,7999.991267,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9807,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00854,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00571,Savings,8
CUST005,David Kumar,Retail,Student,4999.999067,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99087,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.993,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99624,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0074,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.001697,Savings,7
CUST011,William Brown,Retail,Retired,38000.00273,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9946,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00729,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.01905,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00952,Current,5
CUST016,Karen Martinez,Retail,Student,7499.98446,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0073,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.98433,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0117,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99441,Business,10
CUST001,John Mitchell,Retail,Student,8000.020581,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0042,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00874,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99802,Savings,8
CUST005,David Kumar,Retail,Student,4999.990143,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00647,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9975,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.9906,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9962,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.997463,Savings,7
CUST011,William Brown,Retail,Retired,37999.98473,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0184,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99858,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00417,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.01921,Current,5
CUST016,Karen Martinez,Retail,Student,7500.010795,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0131,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00288,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0122,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99754,Business,10
CUST001,John Mitchell,Retail,Student,8000.007546,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9965,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98469,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99229,Savings,8
CUST005,David Kumar,Retail,Student,4999.981675,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00542,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0056,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.01093,Current,5
CUST009,Robert Taylor,Retail,Business,180000.013,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.997944,Savings,7
CUST011,William Brown,Retail,Retired,38000.00487,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.009,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.97916,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.9889,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99696,Current,5
CUST016,Karen Martinez,Retail,Student,7499.9942,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9993,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.02154,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9979,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.0043,Business,10
CUST001,John Mitchell,Retail,Student,8000.008322,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0077,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00813,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00811,Savings,8
CUST005,David Kumar,Retail,Student,5000.01483,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99456,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0058,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.9951,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9841,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.012198,Savings,7
CUST011,William Brown,Retail,Retired,37999.98854,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9976,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99567,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99281,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99421,Current,5
CUST016,Karen Martinez,Retail,Student,7499.996554,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0071,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00777,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.012,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.0048,Business,10
CUST001,John Mitchell,Retail,Student,7999.983258,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0068,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.999,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.98468,Savings,8
CUST005,David Kumar,Retail,Student,5000.009797,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.01305,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9983,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.98682,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0036,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.002957,Savings,7
CUST011,William Brown,Retail,Retired,37999.99857,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0115,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00351,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.9947,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00665,Current,5
CUST016,Karen Martinez,Retail,Student,7500.001985,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9928,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00212,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9876,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99613,Business,10
CUST001,John Mitchell,Retail,Student,8000.004682,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0038,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99997,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.98717,Savings,8
CUST005,David Kumar,Retail,Student,5000.016845,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99343,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0317,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99614,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9931,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.011857,Savings,7
CUST011,William Brown,Retail,Retired,37999.99546,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0055,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.97984,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.9951,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.98306,Current,5
CUST016,Karen Martinez,Retail,Student,7499.999795,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0058,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99552,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0088,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00179,Business,10
CUST001,John Mitchell,Retail,Student,8000.001621,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9822,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00009,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00472,Savings,8
CUST005,David Kumar,Retail,Student,5000.001641,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.01701,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9959,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99497,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9825,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.997473,Savings,7
CUST011,William Brown,Retail,Retired,38000.00542,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0226,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00417,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99866,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99173,Current,5
CUST016,Karen Martinez,Retail,Student,7499.993434,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9931,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.01703,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0001,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.0019,Business,10
CUST001,John Mitchell,Retail,Student,7999.994378,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0054,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00691,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.9932,Savings,8
CUST005,David Kumar,Retail,Student,5000.008619,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99025,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0086,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00374,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0094,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.993367,Savings,7
CUST011,William Brown,Retail,Retired,37999.9826,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.008,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99688,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.0009,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99856,Current,5
